Name	Caller	Count	CNOT:Average	CNOT:SecondMoment	CNOT:Variance	CNOT:Min	CNOT:Max	QubitClifford:Average	QubitClifford:SecondMoment	QubitClifford:Variance	QubitClifford:Min	QubitClifford:Max	R:Average	R:SecondMoment	R:Variance	R:Min	R:Max	Measure:Average	Measure:SecondMoment	Measure:Variance	Measure:Min	Measure:Max	T:Average	T:SecondMoment	T:Variance	T:Min	T:Max
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R1:Body	Microsoft.Quantum.Canon.TargetStateReflectionOracleImpl:Body	1	0	0	NaN	0	0	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.TargetStateReflectionOracleImpl:Body	Microsoft.Quantum.Canon.ReflectionOracle:Body	1	0	0	NaN	0	0	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.ReflectionOracle:Body	Microsoft.Quantum.Canon.AmpAmpObliviousByReflectionPhasesImpl:Body	2	141	39762	39762	0	282	44	3872	3872	0	88	2	5	2	1	3	0	0	0	0	0	98	19208	19208	0	196
Microsoft.Quantum.Canon.NoOp2:Adjoint	Microsoft.Quantum.Canon.ObliviousOracle:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.ObliviousOracle:Adjoint	Microsoft.Quantum.Canon._ObliviousOracleFromDeterministicStateOracle:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Extensions.Convert.ToDouble:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Extensions.Math.Sqrt:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Extensions.Math.PI:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Extensions.Math.Sin:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Extensions.Math.ArcSin:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CCX:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:ControlledAdjoint	3	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:ControlledAdjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.FailOn:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.IndiciesOfNonIdentity:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.PauliArrayByIndex:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Adjoint	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.FailOn:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Adjoint	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiPauliFlip:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Adjoint	3	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Implementation.Interface_R:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalR:Adjoint	7	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalR:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R:Adjoint	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Adjoint	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiPauliFlip:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Adjoint	3	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpNoId:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ApplyByIndexAdjointableControllable:Adjoint	3	0	0	0	0	0	2	4	0	2	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ApplyByIndexAdjointableControllable:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Adjoint	3	0	0	0	0	0	2	4	0	2	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Exp:Adjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	0	0	0	0	0	2	4	0	2	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.AsQubitArray:Body	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Adjoint	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.Reverse:Body	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Adjoint	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.BoolArrFromPositiveInt:Body	Microsoft.Quantum.Canon.InPlaceXorLE:Adjoint	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Adjoint	Microsoft.Quantum.Canon.InPlaceXorLE:Adjoint	60	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.InPlaceXorLE:Adjoint	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Adjoint	6	0	0	0	0	0	10	100	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Adjoint	Microsoft.Quantum.Canon.InPlaceXorBE:Adjoint	6	0	0	0	0	0	10	100	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.InPlaceXorBE:Adjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	6	0	0	0	0	0	10	100	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Adjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.BigEndianToLittleEndian:Body	Microsoft.Quantum.Canon.ApplyRippleCarryComparatorBE:Adjoint	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.BindCA:Body	Microsoft.Quantum.Canon.ApplyRippleCarryComparatorLE:Adjoint	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.ApplyRippleCarryComparatorLE_:Body	Microsoft.Quantum.Canon.WithCA:Adjoint	4	150	22608	144	132	156	38.5	1489	9	34	40	0	0	0	0	0	0	0	0	0	0	87.5	7693	49	77	91
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CNOT:Adjoint	Microsoft.Quantum.Canon.BindCAImpl:Adjoint	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Adjoint	Microsoft.Quantum.Canon.BindCAImpl:Adjoint	4	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.BindCAImpl:Adjoint	Microsoft.Quantum.Canon.WithCA:Adjoint	4	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.ApplyRippleCarryComparatorLE_:Adjoint	Microsoft.Quantum.Canon.WithCA:Adjoint	4	150	22608	144	132	156	38.5	1489	9	34	40	0	0	0	0	0	0	0	0	0	0	87.5	7693	49	77	91
Microsoft.Quantum.Canon.WithCA:Adjoint	Microsoft.Quantum.Canon.ApplyRippleCarryComparatorLE:Adjoint	4	301	91033	576	265	313	78	6111	36	69	81	0	0	0	0	0	0	0	0	0	0	175	30772	196	154	182
Microsoft.Quantum.Canon.ApplyRippleCarryComparatorLE:Adjoint	Microsoft.Quantum.Canon.ApplyRippleCarryComparatorBE:Adjoint	4	301	91033	576	265	313	78	6111	36	69	81	0	0	0	0	0	0	0	0	0	0	175	30772	196	154	182
Microsoft.Quantum.Canon.ApplyRippleCarryComparatorBE:Adjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	313	97969	0	313	313	81	6561	0	81	81	0	0	0	0	0	0	0	0	0	0	182	33124	0	182	182
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalH:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Adjoint	50	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Adjoint	Microsoft.Quantum.Canon.ApplyToEachCA:Adjoint	50	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.ApplyToEachCA:Adjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	3	0	0	0	0	0	13	169	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.PrepareUniformSuperposition_:Adjoint	Microsoft.Quantum.Canon.StateOracle:Adjoint	3	323	104329	0	323	323	119	14161	0	119	119	1	1	0	1	1	0	0	0	0	0	189	35721	0	189	189
Microsoft.Quantum.Canon.StateOracle:Adjoint	Microsoft.Quantum.Canon._DeterministicStateOracleFromStateOracle:Adjoint	3	323	104329	0	323	323	119	14161	0	119	119	1	1	0	1	1	0	0	0	0	0	189	35721	0	189	189
Microsoft.Quantum.Canon._DeterministicStateOracleFromStateOracle:Adjoint	Microsoft.Quantum.Canon.DeterministicStateOracle:Adjoint	3	323	104329	0	323	323	119	14161	0	119	119	1	1	0	1	1	0	0	0	0	0	189	35721	0	189	189
Microsoft.Quantum.Canon.DeterministicStateOracle:Adjoint	Microsoft.Quantum.Canon._ObliviousOracleFromDeterministicStateOracle:Adjoint	3	323	104329	0	323	323	119	14161	0	119	119	1	1	0	1	1	0	0	0	0	0	189	35721	0	189	189
Microsoft.Quantum.Canon._ObliviousOracleFromDeterministicStateOracle:Adjoint	Microsoft.Quantum.Canon.ObliviousOracle:Adjoint	3	323	104329	0	323	323	119	14161	0	119	119	1	1	0	1	1	0	0	0	0	0	189	35721	0	189	189
Microsoft.Quantum.Canon.ObliviousOracle:Adjoint	Microsoft.Quantum.Canon.AmpAmpObliviousByReflectionPhasesImpl:Body	1	323	104329	NaN	323	323	119	14161	NaN	119	119	1	1	NaN	1	1	0	0	NaN	0	0	189	35721	NaN	189	189
Microsoft.Quantum.Canon.RAll0:Body	Microsoft.Quantum.Canon._ReflectionStart:Body	1	282	79524	NaN	282	282	88	7744	NaN	88	88	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Canon._ReflectionStart:Body	Microsoft.Quantum.Canon.ReflectionOracle:Body	1	282	79524	NaN	282	282	88	7744	NaN	88	88	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Canon.AmpAmpObliviousByReflectionPhasesImpl:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Body	1	1251	1565001	NaN	1251	1251	445	198025	NaN	445	445	7	49	NaN	7	7	0	0	NaN	0	0	763	582169	NaN	763	763
Microsoft.Quantum.Canon.ApplyToEachCA:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Body	1	0	0	NaN	0	0	3	9	NaN	3	3	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.PrepareUniformSuperposition:Body	Microsoft.Quantum.Canon.QuantumROMImpl_:Body	1	1251	1565001	NaN	1251	1251	448	200704	NaN	448	448	7	49	NaN	7	7	0	0	NaN	0	0	763	582169	NaN	763	763
Microsoft.Quantum.Canon.ApplyToEachCA:Body	Microsoft.Quantum.Canon.QuantumROMImpl_:Body	1	0	0	NaN	0	0	11	121	NaN	11	11	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Extensions.Math.MinI:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	49690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	6	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Body	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Body	49384	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRzFrac:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalT:Body	49394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalT:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.T:Body	49384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.T:Body	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Body	49384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CNOT:Body	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Body	148152	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Implementation.Interface_RFrac:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRFrac:Adjoint	49394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRFrac:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRzFrac:Adjoint	49394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRzFrac:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalT:Adjoint	49394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalT:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.T:Adjoint	49384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.T:Adjoint	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Body	49384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.Enum_S:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalS:Body	24692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Implementation.Interface_Clifford:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalS:Body	24692	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalS:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:Body	24692	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.S:Body	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Body	24692	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	12415	6	36	0	6	6	3	9	0	3	3	0	0	0	0	0	0	0	0	0	0	4	16	0	4	4
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:ControlledAdjoint	128890	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:ControlledAdjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	24830	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.QuantumROMWriteBitStringUnitary_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	6135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.AsQubitArray:Body	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Controlled	40540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.Reverse:Body	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Controlled	40540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.BoolArrFromPositiveInt:Body	Microsoft.Quantum.Canon.InPlaceXorLE:Controlled	40540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	128794	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Canon.InPlaceXorLE:Controlled	78692	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.InPlaceXorLE:Controlled	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Controlled	40540	1.94109521460285	5.75643808584114	1.98863650737493	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:Controlled	Microsoft.Quantum.Canon.InPlaceXorBE:Controlled	40540	1.94109521460285	5.75643808584114	1.98863650737493	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.InPlaceXorBE:Controlled	Microsoft.Quantum.Canon.QuantumROMWriteBitString_:Controlled	12270	2.36202118989405	9.73822330888346	4.15941819826316	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.QuantumROMWriteBitString_:Controlled	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	6135	4.72404237978812	30.8306438467808	8.51545545304552	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	24836	98.2410613625379	1046164.86362538	1036555.29348764	0	77993	21.8731679819616	59147.8239652118	58671.7508548075	0	16380	0	0	0	0	0	5.45337413432113	3696.56466419713	3666.97302223666	0	4095	21.9311483330648	59153.0922853922	58674.4794952145	0	16380
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.H:Body	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Adjoint	24692	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Primitive.Measure:Body	Microsoft.Quantum.Primitive.M:Body	24797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Primitive.M:Body	Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Adjoint	24692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Canon.LogicalANDMeasAndFix_:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	12415	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Body	3	67467	7170219913.66667	3927635737	171	124160	16389.3333333333	401672669.333333	199593633.333333	76	24546	0	0	0	0	0	4092.33333333333	25100339	12529720.3333333	5	6136	16400.6666666667	401609622.666667	198941633.333333	114	24544
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Body	Microsoft.Quantum.Canon.QuantumROMImpl_:Body	1	78070	6094924900	NaN	78070	78070	24546	602506116	NaN	24546	24546	0	0	NaN	0	0	6136	37650496	NaN	6136	6136	24544	602407936	NaN	24544	24544
Microsoft.Quantum.Canon.ApplyRippleCarryComparatorBE:Body	Microsoft.Quantum.Canon.QuantumROMImpl_:Body	1	265	70225	NaN	265	265	69	4761	NaN	69	69	0	0	NaN	0	0	0	0	NaN	0	0	154	23716	NaN	154	154
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledSWAP:Body	26	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CCX:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledSWAP:Body	13	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledSWAP:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Body	13	12	144	0	12	12	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.SWAP:Controlled	13	12	144	0	12	12	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.SWAP:Controlled	Microsoft.Quantum.Canon.QuantumROMImpl_:Body	13	12	144	0	12	12	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Canon.QuantumROMImpl_:Body	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Body	1	79742	6358786564	NaN	79742	79742	25100	630010000	NaN	25100	25100	7	49	NaN	7	7	6136	37650496	NaN	6136	6136	25552	652904704	NaN	25552	25552
Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Adjoint	6135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.LookupImpl:Body	Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:Controlled	6135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:Controlled	Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:Controlled	25362	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
